,Unnamed: 0,smer-plezalisce,cena
1206,1206,Poezija-bohinjska-bela,1.4323973433421997
1207,1207,Đihat-strug,1.4320344285307463
1208,1208,Matiček se eni-creta,1.4312728072846994
1209,1209,Kamnolom-krvavec,1.427806262647851
1210,1210,Butec in Butec-bohinjska-bela,1.4245194331603481
1211,1211,črna ovca-osp,1.422765858692537
1212,1212,9a-prvi del-osp-misja-pec,1.422765858692537
1213,1213,Vložišče-sumberk,1.4212773056404246
1214,1214,Pink panter-kotecnik,1.419362716387871
1215,1215,Z gobicami-burjakove-peci,1.413379560270652
1216,1216,Eremita-logarska-dolina,1.4131339942528747
1217,1217,Mr. Hilti-osp,1.3992010835013857
1218,1218,New Lok-osp,1.3992010835013857
1219,1219,Popel-osp-misja-pec,1.3992010835013857
1220,1220,J.P..-boc,1.394799684323342
1221,1221,B Maina-bitnje,1.3945617812887465
1222,1222,Veteranska-lutne-skale,1.3944551696746763
1223,1223,Bohemian Rhapsody-kupljenik,1.391764591569098
1224,1224,corto-osp-misja-pec,1.3910928799482405
1225,1225,Leva-dovzanova-soteska,1.389133047655755
1226,1226,Izhod Road runner-crni-kal,1.387517588092223
1227,1227,Stara fora-ter,1.3840798679106654
1228,1228,Nageljček-bohinj,1.3807878440737826
1229,1229,Amazonka-kotecnik,1.3738271966437456
1230,1230,Pirova zmaga-dolge-njive,1.3706988681363013
1231,1231,Zrelo-kotecnik,1.368096387760776
1232,1232,Banananjam-creta,1.3664461974923157
1233,1233,Bori šumijo-creta,1.3611895034426582
1234,1234,Princeska-pod-skalo,1.3557437976439095
1235,1235,Gorska roa-snovik,1.3548527648833844
1236,1236,Kačja slina-crni-kal,1.354579414483682
1237,1237,Zajeda-turnc,1.3544836641167846
1238,1238,Tanja-kotecnik,1.3527712429437948
1239,1239,Pasja radost-osp-misja-pec,1.3514554953355165
1240,1240,Frika-senica,1.350289702760207
1241,1241,Elbert-golobove-pecine,1.34865565376057
1242,1242,Veseljaka-vipavska-bela,1.3484841449988352
1243,1243,Jagodna polja-prtovc,1.34616198392116
1244,1244,Drug tuk-kotecnik,1.341897500618345
1245,1245,Satida Bagaba-osp-misja-pec,1.3411953816178075
1246,1246,Monika LT-sivnica,1.3409381492842578
1247,1247,Racija-creta,1.3407888814712123
1248,1248,Latex-snovik,1.3406608768294268
1249,1249,Leteča leta-creta,1.3398053688691285
1250,1250,Po alcah do vrha-dolge-njive,1.3390231944592972
1251,1251,Andrejeva-sopota,1.3372391657999294
1252,1252,Verdi per Africa-skedenj,1.3325053034281686
1253,1253,anitraM-male-bele-stene,1.33250448242039
1254,1254,Francek Francisek-crni-kal,1.331086247645605
1255,1255,Z balonom do srece-osp,1.322062330124617
1256,1256,Stafetna logika-osp,1.322062330124617
1257,1257,Moja-krievska-vas,1.3176724580027932
1258,1258,Pručke-kotecnik,1.3149769682610968
1259,1259,Podgana-osp-misja-pec,1.3127629922730413
1260,1260,Govorica telesa-pod-reko-planino,1.301209576441779
1261,1261,Blatni gor-buncove-skale,1.2993388316862944
1262,1262,Ta lustna-krievska-vas,1.2938974453364624
1263,1263,AyCaramba-marof,1.2904669370725343
1264,1264,Oskar-kamnitnik,1.287584928767079
1265,1265,Bonsai-vipavska-bela,1.2841133933031552
1266,1266,N.N. 1-gornji-ig,1.2834053585725111
1267,1267,Brboncica-osp-misja-pec,1.2825142612722442
1268,1268,Pijavka-kotecnik,1.2815224492302477
1269,1269,Tecajniska-luknja,1.2814324158515094
1270,1270,Planika-marof,1.2814324158515094
1271,1271,Lepota ni nakljucje-gornji-ig,1.2792635557177208
1272,1272,Bodeča nea-bitenj-potok,1.2778255942842809
1273,1273,Slovo od mladosti-sivnica,1.2769868199755288
1274,1274,Turka kava-crni-kal,1.275875314149558
1275,1275,I'll slip away-pod-skalo,1.2753704215923911
1276,1276,Izica-ter,1.2715333263737687
1277,1277,Moja prva ...-cerjan,1.269195176282171
1278,1278,Čigave so skale-ter,1.2689970519945666
1279,1279,Tit Andronik-kupljenik,1.266027165918483
1280,1280,Ni za disko pičke-strug,1.2647025924894393
1281,1281,Bombola-iki-vintgar,1.2625967634822295
1282,1282,Češpljevi cmoki-osp,1.2601617812098178
1283,1283,internacionala-osp-misja-pec,1.2562972690740157
1284,1284,Enciljan-kotec,1.2562972690740157
1285,1285,Rebro-dolge-njive,1.2554410212622222
1286,1286,Zlatorog-sivnica,1.2541897133073294
1287,1287,Jernejeva-kotecnik,1.24931997226231
1288,1288,Sprehod-pod-reko-planino,1.2475165716933243
1289,1289,Botanika-risnik,1.2469239940628565
1290,1290,Erisa perla-kotecnik,1.2453570780653964
1291,1291,Desna smer-vipava,1.2449435278679644
1292,1292,Stekleni zvon-crni-kal,1.2446216306482116
1293,1293,Gad-pec,1.2410334760189627
1294,1294,Orodjarska-dolge-njive,1.240744688720635
1295,1295,Ta vohka-dovzanova-soteska,1.2396055247803466
1296,1296,Raz Belvija-bohinj,1.238992788888846
1297,1297,Petek 19.-crni-kal,1.2387565485935357
1298,1298,Lejina-crni-kal,1.2382218106963783
1299,1299,Surogat-crni-kal,1.2356529662526528
1300,1300,Koko bom vrtal-crni-kal,1.2330502359501405
1301,1301,Am-slomnik,1.2309977259417744
1302,1302,Nora misel-bitnje,1.226109673786922
1303,1303,Almina-crni-kal,1.2234825399122475
1304,1304,Pol tec pol mes-vipava,1.2210144647988672
1305,1305,Obisk iz vesolja-creta,1.2201841655622392
1306,1306,Ples komarjev-bohinjska-bela,1.2199984547970797
1307,1307,Škorpijon-kotecnik,1.2176718513662335
1308,1308,Ne podirajte mojih kostanjev-creta,1.216408193894454
1309,1309,Rapsodija-bohinjska-bela,1.21614960245913
1310,1310,Kurba pjana-creta,1.2144908062139144
1311,1311,Sbirri &amp; Campari-lijak,1.211369391826946
1312,1312,Muza-creta,1.2095683608145165
1313,1313,Ob razu-kotecnik,1.206258911620138
1314,1314,Mala šola-pod-reko-planino,1.2056379321716064
1315,1315,Jonathan Livingstone-osp,1.2036894425305111
1316,1316,Vso srečo ti elim-preddvor,1.2007370565202429
1317,1317,Šimi-vipavska-bela,1.2005380008110038
1318,1318,Drobtinica-burjakove-peci,1.1989506918812687
1319,1319,Jagermaister-pod-reko-planino,1.1984196045302313
1320,1320,Socadance-bohinjska-bela,1.1971315339103747
1321,1321,Bicycle Race-kupljenik,1.1966032063142042
1322,1322,Ancka-kotecnik,1.1943543903462108
1323,1323,Baldrijan-bohinjska-bela,1.1934753280908743
1324,1324,Free Tibet-kotecnik,1.1927562540863113
1325,1325,Dolga kava-osp-misja-pec,1.191167567677159
1326,1326,Navdusenje-crni-kal,1.1908457060009485
1327,1327,Jak-kotecnik,1.1860466480813505
1328,1328,Roca-creta,1.1831725088283809
1329,1329,Potion magique-osp,1.180107926873268
1330,1330,Papez Gregor-creta,1.178364709807867
1331,1331,Gnezdo-bitenj-potok,1.177843909737949
1332,1332,Betontanc-colnice,1.1724566634234057
1333,1333,Poletje-crni-kal,1.1707665699108871
1334,1334,Skrite luknje-creta,1.1702103884430506
1335,1335,Burleska RV-crni-kal,1.1687099941751584
1336,1336,Premiki-gornji-ig,1.1656764520026788
1337,1337,Soncho Pansa-vipavska-bela,1.1607750293006898
1338,1338,Crni goldon-dolge-njive,1.160517845953345
1339,1339,Kamnolum-osp-misja-pec,1.1605177063713188
1340,1340,Amerika-sivnica,1.1593307826764476
1341,1341,Kripl klub-crni-kal,1.1591747910135073
1342,1342,Friko-kamnitnik,1.147879262892848
1343,1343,Voices of freedom-lijak,1.1464574156844154
1344,1344,Jahača-crni-kal,1.1462425899514956
1345,1345,Matičeva bližnja tujina-creta,1.146151076690366
1346,1346,Angina-creta,1.1450433699247227
1347,1347,Sivi panterji-crni-kal,1.1450201371843522
1348,1348,Let's start again-crni-kal,1.141763998746245
1349,1349,child in time-armesko,1.1408708464193815
1350,1350,Zrela Hruska-pod-reko-planino,1.137624461782764
1351,1351,Rainy Days-osp-misja-pec,1.1344760735042632
1352,1352,Pajser-kamnitnik,1.1319447903273845
1353,1353,AO-pec,1.130676297013868
1354,1354,Hozana-gore,1.1306711241178236
1355,1355,Magdina-prtovc,1.1252840256466639
1356,1356,Dom za obešanje-vipavska-bela,1.1248641441388727
1357,1357,Komar-creta,1.1190820543129822
1358,1358,Malič - Čreta-creta,1.1149590409570527
1359,1359,Kripl major-bohinj,1.1149386334473343
1360,1360,Mičotova-kotecnik,1.114248291734763
1361,1361,rog-slomnik,1.1108663029629815
1362,1362,Hitch-pod-skalo,1.1073294099858357
1363,1363,Dvojna zajeda-radovna,1.1042852995160595
1364,1364,Velika zveza-osp-misja-pec,1.1042852995160595
1365,1365,Nasa je tako umidna-dolge-njive,1.1027645695529913
1366,1366,Bohomurček-osp-misja-pec,1.100895041735297
1367,1367,Mlin na veter-crni-kal,1.0989429091691623
1368,1368,Saturn-vipavska-bela,1.0977527614829385
1369,1369,Ceribear-cerjan,1.0951182750106572
1370,1370,Lokomotion-vipavska-bela,1.094227593710445
1371,1371,Zajeda-bohinjska-bela,1.093561837068976
1372,1372,Huricane-krievska-vas,1.0926848985435051
1373,1373,Pesek v očeh-pod-skalo,1.092002167866404
1374,1374,kratek-crni-kal,1.0913435803910247
1375,1375,Spomin na Krievnik-kotecnik,1.0912081464201722
1376,1376,Sivi leb-kotecnik,1.0908065029833631
1377,1377,Pehta-preddvor,1.0900930293056024
1378,1378,Krokodilčki v očeh-bitnje,1.089069598855595
1379,1379,Zmrznjeni moje-crni-kal,1.0880619910551177
1380,1380,Sedmica-osp-misja-pec,1.0879421113193728
1381,1381,Varianta citrončka-vipava,1.0866589722723263
1382,1382,Tinki binki-kotecnik,1.085324261645427
1383,1383,Mama zlata-ter,1.08313112559527
1384,1384,Potrata-boc,1.0824798822061432
1385,1385,Prva ljubezen-kotecnik,1.080877265742085
1386,1386,AS St. Fuzina-pec,1.0787246346723856
1387,1387,Rebus-kotec,1.0764137730063537
1388,1388,Vilijeva 1-creta,1.0733738315940535
1389,1389,Roam-skedenj,1.0726633768060658
1390,1390,Druinska sreča-creta,1.068867066693242
1391,1391,Èebelica-crni-kal,1.0684691868262106
1392,1392,Zenska finalna 88-osp-misja-pec,1.0674264648188567
1393,1393,Kivi-snovik,1.0665839024967523
1394,1394,Levièarka-crni-kal,1.0664967027876842
1395,1395,Šala mala-creta,1.0663439928811416
1396,1396,Prehod za pesce-osp-misja-pec,1.0661662410159942
1397,1397,Super B-osp-misja-pec,1.0661227805008568
1398,1398,Rejstnga-marof,1.0660036810573723
1399,1399,Pretezno neskodljiva-dovzanova-soteska,1.0660035817780522
1400,1400,Trpleje-ter,1.0619614837666913
1401,1401,Stara skunjava-ter,1.0618206754537487
1402,1402,Dvojni previs-turnc,1.0601571291120186
1403,1403,Zlatolaska-gornji-ig,1.0595278862990032
1404,1404,Daffy duck-crni-kal,1.057139727116545
1405,1405,Trn v peti-vransko,1.0568931256677094
1406,1406,Padalec-senica,1.0559466736689167
1407,1407,Profil-buncove-skale,1.05592819815522
1408,1408,Zlata Streha-kotecnik,1.0483644414452058
1409,1409,Ljubljanski proces-vipavska-bela,1.0480303596326677
1410,1410,Sinajan-snovik,1.0463781184607481
1411,1411,Vik in krik-osp-misja-pec,1.045827011125159
1412,1412,Bohomurček-bohinjska-bela,1.044479709082828
1413,1413,Raz-sivnica,1.0421269174793284
1414,1414,Kameleon-osp,1.0405864049848856
1415,1415,Čez okno-kotecnik,1.0401892488747309
1416,1416,Uganka-vransko,1.0401253962439385
1417,1417,Lepi časi-creta,1.039268854295807
1418,1418,Drop zone-creta,1.0377678387507858
1419,1419,Dom za obeanje-vipavska-bela,1.0373454460811014
1420,1420,Radovna-radovna,1.037037772399122
1421,1421,"Kranj, mesto mojih sanj-prtovc",1.0368584508852083
1422,1422,Matiček se ženi-creta,1.034211979013105
1423,1423,Intenzivno-crni-kal,1.0312350432665773
1424,1424,Casus Purus Putus-crni-kal,1.026786410391548
1425,1425,Eleonora-crni-kal,1.02577644161057
1426,1426,Priprta vrata-lutne-skale,1.025336551746437
1427,1427,Gozdni duh-creta,1.0244844614871094
1428,1428,Popajev Raz-crni-kal,1.0226759383932231
1429,1429,"Kako bom vrtal, ?e nimam niti za vijake-crni-kal",1.0217230133641013
1430,1430,Martinček-kotecnik,1.0188031278888094
1431,1431,Jungle speed-kotecnik,1.0186288688075358
1432,1432,kis beraè-crni-kal,1.0175575786758493
1433,1433,Ruševina-krievska-vas,1.0161235940722564
1434,1434,Rifle-golobove-pecine,1.0143334848400751
1435,1435,Kranjska sivka-osp-misja-pec,1.0138172744250649
1436,1436,Dolgotacko-osp,1.011252482336345
1437,1437,Vesoljska past-logarska-dolina,1.0108027989662118
1438,1438,Zanetka-crni-kal,1.008955514234726
1439,1439,Muso Nero-bohinj,1.0088962470399423
1440,1440,Eol-vipavska-bela,1.0044281311044094
1441,1441,Stari časi-kotecnik,1.004395189786142
1442,1442,Čez jamo-dolge-njive,1.0043611343944567
1443,1443,For pigs-trenta,1.0039223578612269
1444,1444,Defibrilator-pod-skalo,1.0002100302047408
1445,1445,Mini-vipavska-bela,1.0001223560128472
1446,1446,Jutranja varianta-vipava,0.9997775241256021
1447,1447,Kanton malega upanja-drnulk,0.9964717852249823
1448,1448,Vinska radost-luknja,0.9963642444447579
1449,1449,Azrael-vipavska-bela,0.9952409362556982
1450,1450,Guliver-crni-kal,0.99347031139234
1451,1451,Tom-kotecnik,0.9890119112542832
1452,1452,Slepec-kupljenik,0.9872220505690384
1453,1453,Sekta-vipavska-bela,0.9853417600901124
1454,1454,Pepelka-gornji-ig,0.9851726224650985
1455,1455,Vroče podlahti-pod-reko-planino,0.983236587939678
1456,1456,Kr neki-crni-kal,0.9829433867780202
1457,1457,Grom-osp-misja-pec,0.9795219041502492
1458,1458,taventroa-pod-reko-planino,0.9793244182509806
1459,1459,krripl klub-crni-kal,0.9793244182509806
1460,1460,Sky fox-ter,0.9755095124054977
1461,1461,Varianta-sopota,0.9751352828858093
1462,1462,Tehnična-bitenj-potok,0.9734157542141599
1463,1463,16. Julij-creta,0.9733010081996066
1464,1464,Dexter Laboratory-crni-kal,0.9716867972907941
1465,1465,Plavèek-vipava,0.968609335084272
1466,1466,PLUTON-kotecnik,0.9651463453692213
1467,1467,Grenivka-snovik,0.9650663164114248
1468,1468,Mythos-ter,0.9650259839961995
1469,1469,Za vsako ceno-lutne-skale,0.9648182705397771
1470,1470,nicl-burjakove-peci,0.9599334376764695
1471,1471,Steber-kotecnik,0.9597092279479129
1472,1472,I. AM Weasel-crni-kal,0.9568131323839664
1473,1473,Čarovnik-lutne-skale,0.9557541895939927
1474,1474,Diadem-turnc,0.9551851424637791
1475,1475,Vitez z poljan-osp-misja-pec,0.9548226897011538
1476,1476,Veseli Bohinjec-bohinj,0.9540008285604631
1477,1477,Boginja jeze-kupljenik,0.9520463602684659
1478,1478,Polhek-creta,0.9519604939442887
1479,1479,P.D.-osp-misja-pec,0.95003780079004
1480,1480,Vitez iz Poljan-osp,0.949758400189083
1481,1481,Bedanc-vransko,0.9485520036302769
1482,1482,JZ-crni-kal,0.9462013433144956
1483,1483,Plezalec-senica,0.9440066757988558
1484,1484,Bograč-osp-misja-pec,0.9394699514727654
1485,1485,Sveta jeza-strug,0.9372411086291648
1486,1486,Muca-krievska-vas,0.9358307146772963
1487,1487,Avalon-pod-skalo,0.9320951229448574
1488,1488,Cementna streha-buncove-skale,0.931761920993166
1489,1489,Novi jutrisnji dan-zavrnica,0.9311281285957684
1490,1490,Ponarejena elva-osp-misja-pec,0.9306160479542749
1491,1491,Skorpijon-krievska-vas,0.927802381365142
1492,1492,Jajca-kotecnik,0.9270263946932277
1493,1493,Tantalove muke-osp,0.9253382373956531
1494,1494,Citroncek-vipava,0.9219446984988708
1495,1495,Kemijski cirkus-kotecnik,0.9207808928701593
1496,1496,New Look-osp-misja-pec,0.9206834395140995
1497,1497,Zeleno ostani zeleno-creta,0.9183979227679887
1498,1498,Darwin-pod-skalo,0.9157084936079757
1499,1499,Mro-kotecnik,0.9147865774183891
1500,1500,Ex libris-pri-ciginju,0.912740751915397
1501,1501,Bilabong-crni-kal,0.9102422119750186
1502,1502,Obljubljena deela-prtovc,0.9102011949187269
1503,1503,Brglez-kotecnik,0.9039891528828904
1504,1504,Orjaski lenivec-vranja-pec,0.9037816252182829
1505,1505,Rainman-ter,0.9025204217691554
1506,1506,Sova-preddvor,0.9008525432574728
1507,1507,Super sir-kotecnik,0.8980486443489758
1508,1508,Maček-pod-skalo,0.897475764532862
1509,1509,Flower power-bohinjska-bela,0.8963921526593891
1510,1510,Levi pas to je špas-creta,0.8951703473920744
1511,1511,Čarovnikov vajenec-lutne-skale,0.8924445864277178
1512,1512,Pogled k Rozicu-bohinj,0.8921176906419029
1513,1513,Rjavc-ter,0.8900121547603155
1514,1514,Bunkovec-pod-reko-planino,0.8893738534071709
1515,1515,Zelena travica-dolge-njive,0.8846911806705413
1516,1516,Ana Korenina-dolge-njive,0.8846911806705413
1517,1517,Gorje-pec,0.8824814136761817
1518,1518,Kača stupenjača-boc,0.8818053958810077
1519,1519,Pogled k Roiču-bohinj,0.8795315336148141
1520,1520,P. Drekac-crni-kal,0.8789024310366076
1521,1521,Katjina-risnik,0.877347760085257
1522,1522,nageljček-bohinj,0.8754017878670034
1523,1523,Una storia-osp-misja-pec,0.8749895067221591
1524,1524,Travca-vipavska-bela,0.873504904478217
1525,1525,Jutri je nov dan-crni-kal,0.8727357627146829
1526,1526,Okie from Muskogge-golobove-pecine,0.8726765277990317
1527,1527,As-kotecnik,0.8686193941009912
1528,1528,Mlada luna-boc,0.8661538407202678
1529,1529,Kekec-vransko,0.8652126070938676
1530,1530,Kragelj-Cesar-turnc,0.8647732002966795
1531,1531,Modri dirkač-kotecnik,0.8636759718805759
1532,1532,Tačko-osp-misja-pec,0.8621255142451049
1533,1533,Minister za zmedo-osp-misja-pec,0.8617544141134303
1534,1534,Mihov raz-risnik,0.8600034338400074
1535,1535,Kojot Vily-crni-kal,0.8583339034758136
1536,1536,Novi časi-kotecnik,0.8552425635541091
1537,1537,Misnica-kotecnik,0.8551973785247833
1538,1538,tor-slomnik,0.8547876461218773
1539,1539,uko-creta,0.8538988482710657
1540,1540,Akademska-boc,0.8518704505914669
1541,1541,Frodo-kotecnik,0.851560354603953
1542,1542,Herkules-kotecnik,0.8508558259273279
1543,1543,Hrenovnjaca-osp-misja-pec,0.8502841379596353
1544,1544,Cvirn-bitnje,0.8485734385281059
1545,1545,Nazad v spilu-pod-skalo,0.8461403430363291
1546,1546,Olimpijska-senica,0.8452170640626931
1547,1547,Obok-sopota,0.8412199877158398
1548,1548,Hrabri mišek-creta,0.8409706742711964
1549,1549,Korak do sanj-kotecnik,0.8382528949698496
1550,1550,Kje so tiste stezice-creta,0.8373606921756584
1551,1551,Grenkoba-crni-kal,0.8364172131391961
1552,1552,Marcel-jereka,0.8361265690632875
1553,1553,Tortuga-osp-misja-pec,0.8343426306329236
1554,1554,Spanski jezdeci-bohinjska-bela,0.8335596692195173
1555,1555,Derniere Surprise-osp-misja-pec,0.8305669983532019
1556,1556,Gamsja-sivnica,0.8293690804626056
1557,1557,Zrelo-lutne-skale,0.8284951933294236
1558,1558,Svinjsko nabodalo-drnulk,0.8284951933294236
1559,1559,Sika-dura-pod-skalo,0.828030109523027
1560,1560,Roa zaspanka-gornji-ig,0.8275507436156188
1561,1561,Suhorobar Boštjan-creta,0.8271465467595955
1562,1562,Jožetova-lutne-skale,0.8269953696899984
1563,1563,Itaca nel sole-trenta,0.8269743443953756
1564,1564,Cespljevi cmoki-osp-misja-pec,0.8265919647681471
1565,1565,Afrodita-osp-misja-pec,0.8265738917992352
1566,1566,Quechua-ter,0.8250559074193342
1567,1567,Mravlja-kotecnik,0.8238804478893605
1568,1568,Bosa noga-creta,0.8235534601499447
1569,1569,Pojoca travica-kamnik,0.823189564206975
1570,1570,sivi zleb-kotecnik,0.820135413979595
1571,1571,Psycho-osp-misja-pec,0.8194974186761671
1572,1572,Soča express-trenta,0.8192530203051045
1573,1573,My way-bohinjska-bela,0.8185934216510619
1574,1574,Rolada-vipava,0.8184625700710614
1575,1575,JAO-creta,0.8174038032829055
1576,1576,V zadregi desno-pod-reko-planino,0.8172771261777952
1577,1577,Erik-trenta,0.816885561088202
1578,1578,Fapa-gornji-ig,0.8167861024606569
1579,1579,Juretova-preddvor,0.8155712042355634
1580,1580,Čuri muri-renke,0.8134662285858204
1581,1581,V dolini tihi-korosica,0.8134662285858204
1582,1582,Zelena straža-renke,0.8134662285858204
1583,1583,Strela-osp-misja-pec,0.8108558499853022
1584,1584,Klobasa-preobrazba-osp-misja-pec,0.8097268894917933
1585,1585,Polhova poč-creta,0.8083656244386641
1586,1586,"Majhni, gladki, spolzki-kamnitnik",0.8048581213522329
1587,1587,Lokomotiva-crni-kal,0.8041335380139615
1588,1588,Liska-kotec,0.8029412526119639
1589,1589,Pila-osp-misja-pec,0.8011551378191286
1590,1590,Tri srca = &lt;3&lt;3&lt;3-dovzanova-soteska,0.8007054198796234
1591,1591,v kraljestvu zlatoroga-iki-vintgar,0.800684056318757
1592,1592,S.O.S-snovik,0.796051156875479
1593,1593,Damjanova-risnik,0.7959304813531622
1594,1594,Polna luna-ter,0.7948593864679292
1595,1595,Le tapis volant-osp-misja-pec,0.7942842531789852
1596,1596,Godla-osp-misja-pec,0.7924583907579514
1597,1597,Rezilo-pod-reko-planino,0.7922321539690774
1598,1598,uek-crni-kal,0.7916228606921718
1599,1599,Musi-kotecnik,0.7900599944082413
1600,1600,Vranja-vranja-pec,0.7894975743327306
1601,1601,Raz-kamnitnik,0.7885282822493933
1602,1602,Vapo-buncove-skale,0.7845607194160227
1603,1603,Pisani svet-kotecnik,0.7842507717987416
1604,1604,diploma-colnisce,0.7841207583464859
1605,1605,Verdi for Africa-skedenj,0.7829816422486745
1606,1606,Potion Magique-osp-misja-pec,0.7801767202130048
1607,1607,Zuzko-creta,0.7789538871953
1608,1608,Pizmovka-kotecnik,0.7789033275095498
1609,1609,Pecenica-osp-misja-pec,0.7766241491757885
1610,1610,Kanja-zminec,0.775765298740865
1611,1611,Omega-vipava,0.7756145559549523
1612,1612,Ob razu-kamnik,0.7756062431730348
1613,1613,Orel-kotecnik,0.7750115544427927
1614,1614,Aljazeva-zminec,0.7729229255324604
1615,1615,Asterix-vrsic,0.7714450417907627
1616,1616,Ritoznojcan-renke,0.771078951953036
1617,1617,Katarza-sivnica,0.7710116630245518
1618,1618,Bohinjsko barje-bohinj,0.7706563176805784
1619,1619,Galeb-osp-misja-pec,0.7686788089539156
1620,1620,Indijansko poletje-pod-reko-planino,0.7668526645947413
1621,1621,Sonček je-pod-skalo,0.7667400915702174
1622,1622,Kva pa ti misl-kamnitnik,0.7666838517902668
1623,1623,Doma?ica-creta,0.7658683385638724
1624,1624,Varianta-kotec,0.765786183242321
1625,1625,Kremenček-bohinjska-bela,0.7648567705671958
1626,1626,Spomini-armesko,0.7636884235006681
1627,1627,Kamela-krievska-vas,0.763315174330265
1628,1628,Jebiga-osp,0.7626117016175857
1629,1629,Krščen Matiček-lijak,0.7611818165410734
1630,1630,Fragile-osp-misja-pec,0.7603402314462693
1631,1631,Goba-pri-ciginju,0.7589936598151213
1632,1632,Hik-vipavska-bela,0.7586729060740591
1633,1633,Bambus-kotecnik,0.7578304232283644
1634,1634,Kekolandija-vric,0.756907514512317
1635,1635,N.N. 1-skedenj,0.756907514512317
1636,1636,Skuta-kamnitnik,0.7561739798520241
1637,1637,Nasa-zminec,0.7558142816036812
1638,1638,Guru-kotecnik,0.7537865572137388
1639,1639,Ciklama-kotec,0.753778361444409
1640,1640,jozetova-osp-misja-pec,0.753778361444409
1641,1641,Kava bar AS-unknown-crag,0.753778361444409
1642,1642,Stor-slomnik,0.753778361444409
1643,1643,Mery Pompins-crni-kal,0.753778361444409
1644,1644,Cvrcek kaminsko-crni-kal,0.753778361444409
1645,1645,Beetlejuice-crni-kal,0.753778361444409
1646,1646,12 ur tudija-armesko,0.753778361444409
1647,1647,Mandoline-kotecnik,0.753778361444409
1648,1648,Ta dolga-dovzanova-soteska,0.753778361444409
1649,1649,didi-dolge-njive,0.753778361444409
1650,1650,Skorpijon-pod-reko-planino,0.753778361444409
1651,1651,Prilek-osp-misja-pec,0.753778361444409
1652,1652,Vesolje veselja-ter,0.7520936349199309
1653,1653,Easy Rider-armesko,0.7498326734993486
1654,1654,Soteskanje-bitenj-potok,0.7486445267668814
1655,1655,Vsiljivka-senica,0.7465841922517702
1656,1656,Poskus ni ples-osp-misja-pec,0.7459272477211071
1657,1657,Pride in mine-crni-kal,0.7450961094169881
1658,1658,Pika poka-osp-misja-pec,0.7436185582259301
1659,1659,Teden mladih-kupljenik,0.7390680390639148
1660,1660,Matiček-vipavska-bela,0.7382151115340513
1661,1661,Taras bulba-vipavska-bela,0.73799982358079
1662,1662,Odzagana-kotecnik,0.7341418228465555
1663,1663,Kamnolomski biser-gornji-ig,0.7331262260389884
1664,1664,Sandijeva zajeda-crni-kal,0.7310698665833546
1665,1665,Čez svedrovec-pri-ciginju,0.7270717538712425
1666,1666,Super medo-pod-reko-planino,0.7259783306786838
1667,1667,Remember my name-senica,0.7251248065494429
1668,1668,Polhov raz-bohinjska-bela,0.7240779134075978
1669,1669,"Priel, videl, omagal-crni-kal",0.7230086676369027
1670,1670,Fičo-crni-kal,0.7195939864617277
1671,1671,Jeek teka teka-kotecnik,0.7180106005341043
1672,1672,Union-trenta,0.7174402735818671
1673,1673,Tango-renke,0.717037001741212
1674,1674,Orgazem-vipava,0.709568347659012
1675,1675,I.AM Weasel-crni-kal,0.7060200772264096
1676,1676,Carpe Diem-crni-kal,0.7049280890646457
1677,1677,Sirove luknje-kotecnik,0.7012194402823875
1678,1678,Steber jutranje zvezde-osp,0.7004597569677165
1679,1679,Duhovni bilderji-buncove-skale,0.6999048639662386
1680,1680,Pikapolonca-bohinjska-bela,0.6990006972535658
1681,1681,Maudit-osp,0.6974790825070876
1682,1682,Kafe z nudli-skedenca,0.6971747969677189
1683,1683,Bali-bodece,0.6971747969677189
1684,1684,Kopriva-bodece,0.6971747969677189
1685,1685,Komar-bodece,0.6971747969677189
1686,1686,Lačen si ful drugačen-skedenca,0.6971747969677189
1687,1687,Flash dance-osp-misja-pec,0.6968560059230717
1688,1688,S1-creta,0.6961341941575597
1689,1689,Zmedeni pajek-snovik,0.6960348083327
1690,1690,Trzaska smer-osp,0.6954807440952832
1691,1691,Peč-vranja-pec,0.6939129059974833
1692,1692,krablova poc-crni-kal,0.693737068469077
1693,1693,Krst pri Savici-bohinj,0.6912366975592057
1694,1694,Kinder Maher-vipava,0.6871571334028193
1695,1695,amrola-vipava,0.6852745021397788
1696,1696,Nevihta-trenta,0.68438770080424
1697,1697,Lolek in bolek-kotecnik,0.6843447042538986
1698,1698,Tormiento-osp-misja-pec,0.6843070654420108
1699,1699,Drzi ritem punca-vipavska-bela,0.6819223420508411
1700,1700,Lepa igra-ter,0.6813949773385879
1701,1701,Bori umijo-crni-kal,0.6813828380397071
1702,1702,Grdi raček-crni-kal,0.6809505095930113
1703,1703,Poč-crni-kal,0.6808133641631721
1704,1704,Medvedek pu-vransko,0.6804217454010274
1705,1705,Ritoznoj?an-renke,0.6786180128548747
1706,1706,Jurijev nipelj-drnulk,0.6786180128548747
1707,1707,Kanta-vipava,0.6786180128548747
1708,1708,Fatamorgana-vipava,0.6786180128548747
1709,1709,Visoka napetost-marof,0.6786180128548747
1710,1710,Platka-marof,0.6786180128548747
1711,1711,Varianta diagonalke-vipava,0.6786180128548747
1712,1712,Bobiči-c,0.6786180128548747
1713,1713,Bolha-vipavska-bela,0.6780453258296001
1714,1714,Trzaska smer-osp-misja-pec,0.6775108800827285
